Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT,TLT
Date,,,,,,
2012-09-13,83.46046447753906,121.52999877929688,123.08999633789062,120.2699966430664,122.38999938964844,12280200
2012-09-14,81.24223327636719,118.3000030517578,119.8499984741211,118.0500030517578,119.76000213623048,16871600
2012-09-17,82.21747589111328,119.72000122070312,119.9000015258789,118.8000030517578,118.87000274658205,5573300
2012-09-18,82.62947845458984,120.31999969482422,120.9000015258789,119.95999908447266,120.70999908447266,5366200
2012-09-19,83.1719970703125,121.11000061035156,121.37999725341795,120.61000061035156,121.33999633789062,5903300
2012-09-20,83.37805938720703,121.41000366210938,122.31999969482422,120.9800033569336,122.13999938964844,4604200
2012-09-21,83.47422790527344,121.5500030517578,121.63999938964844,120.66999816894533,120.75,4144300
2012-09-24,84.12660217285156,122.5,122.6999969482422,122.18000030517578,122.25,3627400
2012-09-25,84.95758819580078,123.70999908447266,123.73999786376952,122.12999725341795,122.8000030517578,5893500
2012-09-26,85.87091827392578,125.04000091552734,125.08999633789062,124.4499969482422,124.55999755859376,7193400
2012-09-27,85.2597427368164,124.1500015258789,124.8000030517578,123.7699966430664,124.5500030517578,5147700
2012-09-28,85.30779266357422,124.22000122070312,125.23999786376952,123.80999755859376,124.75,7173400
2012-10-01,85.62429809570312,124.41999816894533,124.47000122070312,123.37999725341795,123.97000122070312,4842600
2012-10-02,85.50736236572266,124.25,124.5199966430664,123.80999755859376,123.91000366210938,3540100
2012-10-03,85.5348892211914,124.29000091552734,124.3000030517578,123.62000274658205,123.86000061035156,3800900
2012-10-04,84.46820831298828,122.73999786376952,123.8000030517578,122.56999969482422,123.45999908447266,6214800
2012-10-05,83.3740005493164,121.1500015258789,121.68000030517578,120.91999816894533,121.56999969482422,8340700
2012-10-08,84.07594299316406,122.16999816894533,122.2699966430664,121.69000244140624,121.9800033569336,1568400
2012-10-09,83.92455291748047,121.9499969482422,122.18000030517578,121.37999725341795,121.47000122070312,4752700
2012-10-10,84.516357421875,122.80999755859376,122.95999908447266,121.26000213623048,121.45999908447266,5429800
2012-10-11,85.10132598876953,123.66000366210938,123.66000366210938,121.88999938964844,121.95999908447266,5194100
2012-10-12,85.3146743774414,123.97000122070312,124.77999877929688,123.77999877929688,124.06999969482422,4934900
2012-10-15,85.12203979492188,123.69000244140624,124.13999938964844,123.43000030517578,123.77999877929688,3036100
2012-10-16,83.94519805908203,121.9800033569336,122.94000244140624,121.94000244140624,122.9000015258789,5398700
2012-10-17,83.1675033569336,120.8499984741211,121.26000213623048,120.56999969482422,121.16999816894533,6932500
2012-10-18,82.6583251953125,120.11000061035156,121.52999877929688,119.87000274658205,121.12000274658205,8558600
2012-10-19,83.78004455566406,121.73999786376952,121.80999755859376,120.27999877929688,120.33999633789062,7616700
2012-10-22,83.24322509765625,120.95999908447266,121.83999633789062,120.94000244140624,121.43000030517578,6910600
2012-10-23,84.43377685546875,122.69000244140624,122.7300033569336,122.0199966430664,122.0999984741211,5760600
2012-10-24,83.6010513305664,121.4800033569336,122.29000091552734,121.4800033569336,121.86000061035156,6824500
2012-10-25,83.17438507080078,120.86000061035156,121.54000091552734,120.33000183105467,120.55999755859376,5292500
2012-10-26,84.39936828613281,122.63999938964844,122.6500015258789,121.2699966430664,121.44000244140624,5889400
2012-10-31,84.89491271972656,123.36000061035156,123.6999969482422,122.62999725341795,122.68000030517578,5025600
2012-11-01,84.19982147216797,122.3499984741211,122.87999725341795,122.08000183105467,122.7699966430664,3659700
2012-11-02,84.13790893554688,122.26000213623048,122.30999755859376,121.23999786376952,121.27999877929688,3527800
2012-11-05,84.61272430419922,122.9499969482422,123.25,122.79000091552734,122.81999969482422,2935700
2012-11-06,83.81449127197266,121.79000091552734,122.86000061035156,121.77999877929688,122.5500030517578,4484600
2012-11-07,85.3353271484375,124.0,124.52999877929688,123.76000213623048,123.9499969482422,10071000
2012-11-08,86.6015853881836,125.83999633789062,125.86000061035156,123.43000030517578,123.79000091552734,8579500
2012-11-09,86.69795989990234,125.9800033569336,125.9800033569336,125.18000030517578,125.62999725341795,5036900
2012-11-12,86.84246063232422,126.19000244140624,126.37999725341795,125.79000091552734,125.83999633789062,2072200
2012-11-13,87.13151550292969,126.61000061035156,126.81999969482422,125.98999786376952,126.8000030517578,2863800
2012-11-14,87.2141342163086,126.7300033569336,126.79000091552734,125.5999984741211,125.72000122070312,4694600
2012-11-15,87.04206085205078,126.4800033569336,127.0199966430664,126.0,126.0999984741211,5549600
2012-11-16,86.96635437011719,126.37000274658205,127.19000244140624,126.27999877929688,126.36000061035156,4591100
2012-11-19,86.47772979736328,125.66000366210938,125.80999755859376,125.3000030517578,125.45999908447266,3621600
2012-11-20,85.61060333251953,124.4000015258789,125.66999816894533,124.37999725341795,125.4800033569336,4659300
2012-11-21,85.56241607666016,124.33000183105467,124.41999816894533,124.0199966430664,124.19000244140624,2422800
2012-11-23,85.47985076904297,124.20999908447266,124.4499969482422,124.11000061035156,124.3000030517578,987200
2012-11-26,85.88591003417969,124.8000030517578,125.5199966430664,124.75,125.16000366210938,2799000
2012-11-27,86.22306823730469,125.29000091552734,125.38999938964844,124.6999969482422,124.94000244140624,2544400
2012-11-28,86.09922790527344,125.11000061035156,126.1999969482422,125.08999633789062,125.97000122070312,3569700
2012-11-29,86.11299896240234,125.12999725341795,125.44000244140624,124.66000366210938,124.86000061035156,2761000
2012-11-30,85.87897491455078,124.79000091552734,125.54000091552734,124.70999908447266,125.4800033569336,3702300
2012-12-03,85.95832824707031,124.66000366210938,124.79000091552734,123.62000274658205,123.72000122070312,5427800
2012-12-04,86.45475769042969,125.37999725341795,125.41000366210938,124.83999633789062,125.0199966430664,2586300
2012-12-05,86.41338348388672,125.31999969482422,125.80999755859376,125.16999816894533,125.4000015258789,1978200
2012-12-06,86.59955596923828,125.58999633789062,126.08000183105467,125.51000213623048,125.86000061035156,2301200
2012-12-07,85.79974365234375,124.43000030517578,124.95999908447266,124.33999633789062,124.5,4020900
2012-12-10,86.17899322509766,124.9800033569336,125.08000183105467,124.54000091552734,124.95999908447266,2134300
2012-12-11,85.52384185791016,124.02999877929688,124.30999755859376,123.83000183105467,124.26000213623048,3777900
2012-12-12,84.53095245361328,122.58999633789062,124.33999633789062,122.56999969482422,123.83000183105467,7119700
2012-12-13,84.59297180175781,122.68000030517578,123.18000030517578,122.12999725341795,122.29000091552734,6381500
2012-12-14,85.22738647460938,123.5999984741211,123.70999908447266,123.08000183105467,123.19000244140624,3832800
2012-12-17,83.95172882080078,121.75,123.5199966430664,121.70999908447266,123.5,6870000
2012-12-18,83.09672546386719,120.51000213623048,121.77999877929688,119.9000015258789,121.4000015258789,12024200
2012-12-19,83.37250518798828,120.91000366210938,121.6500015258789,120.72000122070312,120.97000122070312,4880500
2012-12-20,83.3863296508789,120.93000030517578,121.63999938964844,120.62000274658205,121.29000091552734,4567900
2012-12-21,84.2965087890625,122.25,122.43000030517578,121.9499969482422,122.30999755859376,6087700
2012-12-24,84.14482116699219,122.02999877929688,122.08000183105467,121.87000274658205,122.0,1071100
2012-12-26,84.44746398925781,122.1999969482422,122.20999908447266,121.80999755859376,121.9499969482422,2247800
2012-12-27,84.73081970214844,122.61000061035156,123.29000091552734,121.83000183105467,121.87999725341795,4262700
2012-12-28,85.21458435058594,123.30999755859376,123.33999633789062,122.77999877929688,123.13999938964844,3928200
2012-12-31,83.74263763427734,121.18000030517578,122.97000122070312,120.91000366210938,122.87000274658205,6423000
2013-01-02,82.62309265136719,119.55999755859376,119.9000015258789,119.41000366210938,119.76000213623048,7472700
2013-01-03,81.50358581542969,117.94000244140624,119.48999786376952,117.9000015258789,119.37999725341795,10004300
2013-01-04,81.82144927978516,118.4000015258789,118.44000244140624,117.36000061035156,117.66000366210938,9574600
2013-01-07,81.85601806640625,118.4499969482422,118.7300033569336,118.0,118.37000274658205,4193100
2013-01-08,82.39506530761719,119.2300033569336,119.29000091552734,118.81999969482422,119.04000091552734,4380900
2013-01-09,82.31905364990234,119.12000274658205,119.54000091552734,118.87000274658205,119.25,3870300
2013-01-10,82.09097290039062,118.79000091552734,119.3000030517578,118.36000061035156,118.62999725341795,5602800
2013-01-11,82.82347869873047,119.8499984741211,119.86000061035156,118.3499984741211,118.5199966430664,4770700
2013-01-14,82.595458984375,119.5199966430664,120.27999877929688,119.37000274658205,120.04000091552734,3064600
2013-01-15,82.97554779052734,120.06999969482422,120.6999969482422,119.97000122070312,120.61000061035156,5357800
2013-01-16,83.1482925415039,120.31999969482422,120.68000030517578,120.01000213623048,120.62999725341795,4286100
2013-01-17,82.31905364990234,119.12000274658205,119.5500030517578,118.75,119.33000183105467,7019200
2013-01-18,82.95482635498047,120.04000091552734,120.20999908447266,119.45999908447266,119.56999969482422,4660000
2013-01-22,83.11378479003906,120.2699966430664,120.3000030517578,119.37999725341795,119.5500030517578,3874100
2013-01-23,82.98936462402344,120.08999633789062,120.58000183105467,119.9499969482422,120.33999633789062,2848800
2013-01-24,82.69910430908203,119.66999816894533,119.97000122070312,119.26000213623048,119.87000274658205,4178900
2013-01-25,81.56576538085938,118.02999877929688,118.5999984741211,117.7699966430664,118.41999816894533,8750700
2013-01-28,81.26861572265625,117.5999984741211,117.72000122070312,117.0,117.0199966430664,6059900
2013-01-29,80.8194351196289,116.9499969482422,118.08000183105467,116.87000274658205,117.62000274658205,5553900
2013-01-30,80.68124389648438,116.75,116.95999908447266,116.16000366210938,116.66999816894533,9586800
2013-01-31,81.07512664794922,117.31999969482422,117.33999633789062,116.5500030517578,117.02999877929688,6789200
2013-02-01,80.02239990234375,115.54000091552734,117.8499984741211,115.51000213623048,117.7300033569336,10928600
2013-02-04,81.04739379882812,117.0199966430664,117.27999877929688,116.41999816894533,116.58999633789062,9291900
2013-02-05,80.32716369628906,115.9800033569336,116.43000030517578,115.86000061035156,116.2699966430664,6676500
2013-02-06,80.9850845336914,116.93000030517578,116.97000122070312,116.0500030517578,116.5199966430664,5892000
2013-02-07,80.80501556396484,116.66999816894533,117.58999633789062,116.62000274658205,116.7699966430664,5951700
2013-02-08,81.1166763305664,117.12000274658205,117.16000366210938,116.2300033569336,116.8000030517578,5603400
2013-02-11,81.0543212890625,117.02999877929688,117.37999725341795,116.91999816894533,117.0500030517578,3679900
2013-02-12,80.85345458984375,116.73999786376952,117.0199966430664,116.45999908447266,116.69000244140624,4513700
2013-02-13,80.19550323486328,115.79000091552734,116.2699966430664,115.5500030517578,115.8000030517578,6586400
2013-02-14,80.92278289794922,116.83999633789062,117.04000091552734,115.98999786376952,116.29000091552734,7096000
2013-02-15,80.687255859375,116.5,116.73999786376952,116.06999969482422,116.66000366210938,5861800
2013-02-19,80.28556060791016,115.91999816894533,116.9000015258789,115.83999633789062,116.86000061035156,7383600
2013-02-20,80.5279769897461,116.2699966430664,116.37000274658205,115.56999969482422,115.69000244140624,9603900
2013-02-21,80.99889373779297,116.9499969482422,117.30999755859376,116.73999786376952,116.9000015258789,8297400
2013-02-22,81.0543212890625,117.02999877929688,117.33999633789062,116.87999725341795,116.9800033569336,5316900
2013-02-25,82.6473159790039,119.33000183105467,119.3499984741211,116.29000091552734,116.3499984741211,15948700
