Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
Invesco QQQ Trust Series 1,QQQ,xO,716.08,-1.43,-0.20,716.08,1.00,1.00,1.12,1.05,H,680.29,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,720.39,721.50,712.61,8.89,34834540,41940238,-16.94,0.00,0,0.00,0.00,683.10,489154.24,1.29,ETFs (US\LargeCap),ETFs
ProShares UltraPro QQQ,TQQQ,xO,72.06,-0.47,-0.65,72.06,1.00,1.00,1.09,1.03,H,70.21,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,73.37,73.70,71.00,2.70,47669432,66539820,-28.36,0.00,0,0.00,0.00,499.75,36011.98,1.37,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.383,+0.248,+0.29,80.18,0.91,0.85,0.96,0.94,H,81.35,5,0.67,0.77,128.93,0.04,0.91,1.05,56,10,1.05,86.53,86.743,86.336,0.41,1606835,1787012,-10.08,5117.52,-2,20.00,4.32,255.83,22099.36,0.80,VV COMPOSITE,VV COMPOSITE
