Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,72.03,-0.81,-1.11,72.03,1.00,1.00,1.17,1.07,H,69.53,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,70.85,73.445,70.16,3.29,59766808,70004933,-14.62,0.00,0,0.00,0.00,506.05,36450.78,1.33,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,714.65,-2.65,-0.37,714.65,1.00,1.00,1.12,1.05,H,674.64,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,710.82,719.32,708.50,10.82,31568452,44147601,-28.49,0.00,0,0.00,0.00,665.50,475599.59,1.27,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.719,-0.313,-0.36,78.19,0.91,0.85,0.95,0.93,H,80.50,5,0.68,0.79,126.06,0.04,0.91,1.06,56,10,1.05,85.922,86.249,85.666,0.58,1629762,1886192,-13.60,5056.13,-3,19.84,4.32,254.80,21841.20,0.79,VV COMPOSITE,VV COMPOSITE
