Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
Invesco QQQ Trust Series 1,QQQ,xO,710.93,-5.15,-0.72,710.93,1.00,1.00,1.09,1.04,H,678.37,0,0.00,0.00,999.99,0.00,3.03,0.43,58,13,0.90,712.09,714.94,708.52,6.42,32876360,40812715,-19.45,0.00,0,0.00,0.00,683.10,485636.26,1.29,ETFs (US\LargeCap),ETFs
ProShares UltraPro QQQ,TQQQ,xO,70.48,-1.58,-2.19,70.48,1.00,1.00,1.01,1.00,H,69.60,0,0.00,0.00,999.99,0.00,0.38,0.54,58,16,0.92,70.83,71.688,69.76,1.93,56073392,64841191,-13.52,0.00,0,0.00,0.00,500.35,35264.67,1.37,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.735,-0.648,-0.75,80.02,0.92,0.85,0.95,0.94,H,81.14,5,0.67,0.78,127.96,0.04,0.91,1.06,56,10,1.05,86.224,86.256,85.735,0.52,1558406,1771187,-12.01,5120.13,-2,20.01,4.29,255.92,21941.30,0.80,VV COMPOSITE,VV COMPOSITE
