Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,76.95,+0.44,+0.58,76.95,1.00,1.00,1.90,1.41,B,61.36,0,0.00,0.00,999.99,0.00,0.32,0.42,58,18,0.93,75.18,77.79,74.47,3.32,73451008,88125477,-16.65,0.00,0,0.00,0.00,465.90,35851.00,1.62,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,714.51,+1.36,+0.19,714.51,1.00,1.00,1.49,1.21,B,638.63,0,0.00,0.00,999.99,0.00,2.81,0.39,58,13,0.89,708.99,717.12,706.77,10.35,35994920,49541851,-27.34,0.00,0,0.00,0.00,667.80,477149.78,1.39,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,82.708,+0.465,+0.57,74.40,0.90,0.85,1.00,0.95,H,77.00,5,0.72,0.87,114.87,0.05,0.93,1.12,55,10,1.06,82.125,82.814,81.768,1.05,1702055,1834254,-7.21,5020.68,-3,19.43,4.26,258.45,21375.88,0.85,VV COMPOSITE,VV COMPOSITE
