Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,77.54,-2.39,-2.99,77.54,1.00,1.00,1.78,1.36,B,67.74,0,0.00,0.00,999.99,0.00,0.32,0.41,58,18,0.93,81.67,81.805,76.94,4.87,76808712,74647768,+2.89,0.00,0,0.00,0.00,475.75,36889.66,1.63,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,722.51,-7.35,-1.01,722.51,1.00,1.00,1.45,1.19,B,663.15,0,0.00,0.00,999.99,0.00,2.81,0.39,58,13,0.89,735.19,735.68,720.85,14.83,49397796,42712419,+15.65,0.00,0,0.00,0.00,668.35,482889.55,1.37,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,84.249,-0.701,-0.83,75.01,0.90,0.85,0.97,0.94,H,78.69,5,0.71,0.84,118.66,0.05,0.93,1.10,55,10,1.05,85.212,85.629,84.236,1.39,2264947,1862630,+21.60,5018.38,-3,19.39,4.35,258.85,21807.85,0.82,VV COMPOSITE,VV COMPOSITE
