Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,87.22,+1.18,+1.37,87.22,1.00,1.00,1.94,1.44,B,67.51,0,0.00,0.00,999.99,0.00,0.32,0.37,58,18,0.93,85.95,87.32,84.831,2.49,46562684,80792511,-42.37,0.00,0,0.00,0.00,470.00,40993.40,1.64,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,746.16,+3.42,+0.46,746.16,1.00,1.00,1.57,1.25,B,662.37,0,0.00,0.00,999.99,0.00,2.81,0.38,58,13,0.89,742.46,746.44,739.23,7.21,28237100,45306357,-37.68,0.00,0,0.00,0.00,669.10,499255.62,1.39,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,84.957,+0.445,+0.53,76.06,0.90,0.85,1.03,0.97,H,78.19,5,0.69,0.81,123.13,0.05,0.94,1.11,55,10,1.06,84.565,84.985,84.466,0.52,1986630,1822430,+9.01,5007.54,-3,19.47,4.36,257.20,21850.94,0.84,VV COMPOSITE,VV COMPOSITE
