Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,72.93,-1.39,-1.87,72.93,1.00,1.00,1.80,1.36,B,60.44,0,0.00,0.00,999.99,0.00,0.32,0.44,58,18,0.93,72.41,74.50,70.962,3.54,84635912,89130802,-5.04,0.00,0,0.00,0.00,465.90,33978.09,1.62,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,701.53,-4.35,-0.62,701.53,1.00,1.00,1.41,1.18,B,633.58,0,0.00,0.00,999.99,0.00,2.81,0.40,58,13,0.89,699.81,706.49,695.25,11.24,45651016,50366700,-9.36,0.00,0,0.00,0.00,660.75,463535.97,1.40,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,80.949,-0.593,-0.73,73.71,0.91,0.85,0.95,0.93,H,76.37,5,0.68,0.84,119.04,0.05,0.94,1.16,55,10,1.06,81.235,81.412,80.667,0.75,1841636,1836799,+0.26,5051.40,-3,19.44,4.16,259.80,21030.55,0.85,VV COMPOSITE,VV COMPOSITE
