Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,72.64,+1.26,+1.77,72.64,1.00,1.00,1.27,1.11,H,68.46,0,0.00,0.00,999.99,0.00,0.38,0.52,58,16,0.92,71.915,72.778,70.809,1.97,40210472,54088329,-25.66,0.00,0,0.00,0.00,502.20,36479.81,1.35,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,721.45,+4.53,+0.63,721.45,1.00,1.00,1.17,1.07,H,678.42,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,718.83,721.73,715.08,6.65,47179948,34354140,+37.33,0.00,0,0.00,0.00,673.05,485571.92,1.28,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,83.462,-0.065,-0.08,79.58,0.92,0.84,0.91,0.92,H,80.73,6,0.78,0.93,107.00,0.06,0.90,1.08,56,9,1.05,83.61,83.61,83.147,0.46,2418085,1523793,+58.69,5115.48,-2,20.05,4.16,255.12,21292.82,0.78,VV COMPOSITE,VV COMPOSITE
