Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,82.58,-0.29,-0.35,82.58,1.00,1.00,1.87,1.40,B,69.42,0,0.00,0.00,999.99,0.00,0.32,0.39,58,18,0.93,83.95,85.11,81.39,3.72,60501800,73822609,-18.04,0.00,0,0.00,0.00,477.20,39407.18,1.64,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,737.95,-2.67,-0.36,737.95,1.00,1.00,1.52,1.22,B,670.74,0,0.00,0.00,999.99,0.00,2.81,0.38,58,13,0.89,742.02,745.45,734.39,11.06,41264192,42703796,-3.37,0.00,0,0.00,0.00,670.70,494943.08,1.37,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.378,+0.127,+0.15,75.52,0.91,0.85,0.97,0.94,H,79.14,5,0.50,0.59,170.76,0.03,0.93,1.09,55,10,1.06,85.484,85.657,85.194,0.46,2164690,1891782,+14.43,5013.83,-3,19.38,4.41,258.69,22086.43,0.82,VV COMPOSITE,VV COMPOSITE
