Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,73.80,-0.67,-0.90,73.80,1.00,1.00,1.17,1.07,H,70.93,0,0.00,0.00,999.99,0.00,0.38,0.51,58,16,0.92,74.27,74.98,73.64,1.34,43588668,70001856,-37.73,0.00,0,0.00,0.00,501.60,37018.08,1.33,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,720.87,-2.16,-0.30,720.87,1.00,1.00,1.13,1.05,H,679.99,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,722.39,724.67,720.33,4.34,24910490,44070727,-43.48,0.00,0,0.00,0.00,669.45,482586.43,1.27,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.228,-0.233,-0.27,78.64,0.91,0.85,0.95,0.94,H,80.91,5,0.60,0.70,143.71,0.04,0.91,1.06,56,10,1.05,86.524,86.525,86.209,0.32,1483622,1872783,-20.78,5093.41,-2,19.98,4.32,254.94,21982.97,0.79,VV COMPOSITE,VV COMPOSITE
