Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,72.16,-0.21,-0.29,72.16,1.00,1.00,1.18,1.07,H,69.10,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,72.95,73.212,71.32,1.89,47816580,57177888,-16.37,0.00,0,0.00,0.00,499.50,36043.92,1.38,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,718.36,-0.60,-0.08,718.36,1.00,1.00,1.14,1.06,H,679.09,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,720.909,721.886,715.57,6.32,27267604,35725458,-23.67,0.00,0,0.00,0.00,682.10,489993.33,1.29,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.035,-0.493,-0.58,80.34,0.92,0.85,0.96,0.94,H,80.99,6,0.77,0.90,110.44,0.06,0.91,1.07,56,9,1.05,85.563,85.563,85.035,0.53,1495144,1567119,-4.59,5131.77,-16,20.04,4.24,256.12,21779.16,0.80,VV COMPOSITE,VV COMPOSITE
