Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,71.85,-1.45,-1.98,71.85,1.00,1.00,1.16,1.06,H,69.10,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,72.85,74.18,71.43,2.75,57605816,60322405,-4.50,0.00,0,0.00,0.00,506.00,36356.10,1.40,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,716.43,-4.68,-0.65,716.43,1.00,1.00,1.14,1.05,H,677.85,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,719.74,724.125,715.085,9.04,33574584,37785988,-11.15,0.00,0,0.00,0.00,679.50,486814.18,1.30,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.544,-0.758,-0.88,80.08,0.92,0.85,0.96,0.94,H,81.08,5,0.76,0.89,112.56,0.05,0.91,1.06,56,9,1.05,86.33,86.364,85.544,0.82,1502919,1693427,-11.25,5127.65,-2,20.03,4.27,256.01,21900.12,0.81,VV COMPOSITE,VV COMPOSITE
