Date,Adj Close,Close,High,Low,Open,Volume
2026-05-22,413.82000732421875,413.82000732421875,415.67999267578125,412.0,415.1700134277344,5528400
2026-05-26,414.0,414.0,415.9800109863281,411.5,415.1600036621094,5098400
2026-05-27,408.489990234375,408.489990234375,409.25,404.29998779296875,404.3399963378906,6624600
2026-05-28,412.7699890136719,412.7699890136719,414.510009765625,405.4100036621094,406.4800109863281,7184100
2026-05-29,417.2200012207031,417.2200012207031,421.82000732421875,415.1300964355469,415.6199951171875,7213009
