Date,Adj Close,Close,High,Low,Open,Volume
8/14/26,14.25,14.25,14.720000267028809,14.180000305175781,14.640000343322754,0
8/17/26,15.1899995803833,15.1899995803833,15.470000267028809,14.890000343322754,14.979999542236328,0
8/18/26,15.84000015258789,15.84000015258789,16.09000015258789,15.600000381469727,15.8100004196167,0
8/19/26,14.890000343322754,14.890000343322754,15.949999809265137,14.770000457763672,15.920000076293945,0
8/20/26,15.960000038146973,15.960000038146973,16.139999389648438,14.90999984741211,14.90999984741211,0
