Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,77.19,+5.36,+7.46,77.19,1.00,1.00,1.75,1.34,B,69.01,0,0.00,0.00,999.99,0.00,0.38,0.49,58,15,0.91,74.12,77.375,71.45,5.93,78291920,74114192,+5.64,0.00,0,0.00,0.00,481.45,37163.13,1.61,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,724.08,+17.56,+2.49,724.08,1.00,1.00,1.38,1.16,B,667.41,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.89,713.99,724.58,705.172,19.41,41838940,43314369,-3.41,0.00,0,0.00,0.00,674.65,488500.60,1.36,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.577,+0.625,+0.74,75.84,0.91,0.85,0.96,0.94,H,79.72,5,0.62,0.72,138.03,0.04,0.93,1.09,55,10,1.05,85.227,85.578,84.524,1.05,1957560,1953165,+0.23,5007.67,-3,19.34,4.42,258.91,22156.74,0.81,VV COMPOSITE,VV COMPOSITE
