Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,76.34,+3.62,+4.98,76.34,1.00,1.00,1.39,1.17,B,71.15,0,0.00,0.00,999.99,0.00,0.38,0.50,58,16,0.92,74.85,76.685,73.89,2.80,51168180,72543801,-29.47,0.00,0,0.00,0.00,484.15,36960.01,1.51,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,723.28,+11.84,+1.66,723.28,1.00,1.00,1.23,1.09,B,675.93,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,718.33,724.23,715.125,9.11,33195424,43226776,-23.21,0.00,0,0.00,0.00,670.75,485140.08,1.32,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.053,+0.832,+0.99,76.34,0.91,0.85,0.93,0.93,H,80.20,5,0.69,0.81,123.27,0.05,0.93,1.09,55,10,1.05,84.626,85.258,84.626,0.63,1510040,1959725,-22.95,4998.79,-3,19.29,4.41,259.15,22041.48,0.80,VV COMPOSITE,VV COMPOSITE
