Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,71.92,+0.07,+0.10,71.92,1.00,1.00,1.16,1.07,H,69.22,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,71.439,72.15,70.823,1.33,41775672,60272879,-30.69,0.00,0,0.00,0.00,505.50,36355.56,1.40,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,716.76,+0.33,+0.05,716.76,1.00,1.00,1.14,1.06,H,678.69,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,715.17,717.58,713.16,4.42,31883752,37465237,-14.90,0.00,0,0.00,0.00,682.70,489332.07,1.30,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.228,-0.316,-0.37,80.03,0.92,0.85,0.96,0.94,H,80.94,5,0.72,0.84,118.37,0.05,0.91,1.07,56,9,1.05,85.557,85.557,85.088,0.47,1495269,1664212,-10.15,5127.73,-2,20.03,4.25,255.99,21817.52,0.80,VV COMPOSITE,VV COMPOSITE
