Date,Adj Close,Close,High,Low,Open,Volume
2026-08-06,79.45999908447266,79.45999908447266,79.51000213623047,79.41000366210938,79.51000213623047,25818200
2026-08-07,79.61000061035156,79.61000061035156,79.69000244140625,79.56999969482422,79.66999816894531,23459400
2026-08-10,79.4800033569336,79.4800033569336,79.56999969482422,79.41000366210938,79.56999969482422,30292400
2026-08-11,79.51000213623047,79.51000213623047,79.56999969482422,79.48999786376953,79.55000305175781,17988300
2026-08-12,79.61000061035156,79.61000061035156,79.66000366210938,79.58999633789062,79.63999938964844,24789690
