Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,72.84,-1.98,-2.65,72.84,1.00,1.00,1.21,1.09,H,69.86,0,0.00,0.00,999.99,0.00,0.38,0.52,58,16,0.92,75.61,76.33,72.74,3.59,69601072,69840716,-0.34,0.00,0,0.00,0.00,505.60,36827.90,1.35,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,717.30,-6.55,-0.90,717.30,1.00,1.00,1.13,1.05,H,675.69,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,726.25,728.54,716.92,11.62,32662388,44164749,-26.04,0.00,0,0.00,0.00,665.50,477363.14,1.28,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.032,-0.162,-0.19,78.23,0.91,0.85,0.96,0.94,H,80.59,5,0.69,0.80,124.68,0.05,0.91,1.06,56,10,1.05,86.411,86.643,86.032,0.61,1702758,1888814,-9.85,5052.41,-2,19.87,4.33,254.32,21879.66,0.79,VV COMPOSITE,VV COMPOSITE
