Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,74.60,+1.54,+2.11,74.60,1.00,1.00,1.21,1.09,H,71.11,0,0.00,0.00,999.99,0.00,0.38,0.51,58,16,0.92,75.62,75.69,74.38,1.31,46139696,69261098,-33.38,0.00,0,0.00,0.00,501.40,37404.44,1.34,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,723.70,+5.25,+0.73,723.70,1.00,1.00,1.14,1.06,H,681.28,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,727.08,727.25,722.92,4.33,28824616,43716567,-34.06,0.00,0,0.00,0.00,672.70,486833.01,1.27,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.841,+0.42,+0.49,79.49,0.91,0.85,0.97,0.94,H,81.23,5,0.70,0.81,124.06,0.05,0.91,1.05,56,10,1.05,86.819,86.951,86.623,0.33,1499575,1841922,-18.59,5107.24,-2,20.03,4.33,254.94,22139.25,0.79,VV COMPOSITE,VV COMPOSITE
