Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
Invesco QQQ Trust Series 1,QQQ,xO,710.72,+4.40,+0.62,710.72,1.00,1.00,1.11,1.04,H,675.71,0,0.00,0.00,999.99,0.00,3.03,0.43,58,13,0.90,711.22,714.04,707.45,6.59,23082430,39213027,-41.14,0.00,0,0.00,0.00,680.55,483680.47,1.30,ETFs (US\LargeCap),ETFs
ProShares UltraPro QQQ,TQQQ,xO,70.27,+1.26,+1.83,70.27,1.00,1.00,1.08,1.03,H,68.47,0,0.00,0.00,999.99,0.00,0.38,0.54,58,16,0.92,70.42,71.27,69.35,1.92,43552876,61804864,-29.53,0.00,0,0.00,0.00,503.80,35402.02,1.39,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.165,+0.258,+0.30,80.23,0.91,0.85,0.99,0.95,H,81.27,5,0.76,0.88,113.38,0.05,0.91,1.06,56,9,1.05,86.153,86.204,85.949,0.26,1358478,1737793,-21.83,5121.14,-2,20.00,4.31,256.08,22065.13,0.81,VV COMPOSITE,VV COMPOSITE
