Date,Adj Close,Close,High,Low,Open,Volume
2026-06-12,741.75,741.75,744.4400024414062,735.030029296875,740.7100219726562,57079500
2026-06-15,754.8300170898438,754.8300170898438,756.6799926757812,751.760009765625,751.8499755859375,60176400
2026-06-16,750.3300170898438,750.3300170898438,755.4400024414062,749.8800048828125,754.5499877929688,67093100
2026-06-17,740.9600219726562,740.9600219726562,752.1500244140625,739.219970703125,751.2899780273438,85945200
2026-06-18,746.739990234375,746.739990234375,748.22998046875,743.8599853515625,747.760009765625,67865619
