Date,Adj Close,Close,High,Low,Open,Volume
2026-08-10,99.80999755859375,99.80999755859375,99.83000183105469,99.58000183105469,99.58999633789062,0
2026-08-11,99.81999969482422,99.81999969482422,99.9000015258789,99.7300033569336,99.80000305175781,0
2026-08-12,100.01000213623047,100.01000213623047,100.0199966430664,99.61000061035156,99.80999755859375,0
2026-08-13,99.95999908447266,99.95999908447266,100.08000183105469,99.80000305175781,99.95999908447266,0
2026-08-14,99.6510009765625,99.6510009765625,99.93599700927734,99.4749984741211,99.9260025024414,0
