Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,74.44,-0.58,-0.77,74.44,1.00,1.00,1.17,1.07,H,71.39,0,0.00,0.00,999.99,0.00,0.38,0.51,58,16,0.92,76.29,76.47,72.06,4.41,67623256,70936910,-4.67,0.00,0,0.00,0.00,479.25,35675.37,1.48,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,717.74,-1.95,-0.27,717.74,1.00,1.00,1.16,1.06,H,678.18,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,723.85,724.36,710.23,14.13,31906444,42860743,-25.56,0.00,0,0.00,0.00,663.75,476399.92,1.31,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,84.572,-0.026,-0.03,76.20,0.91,0.84,0.93,0.92,H,80.13,5,0.67,0.79,126.23,0.04,0.92,1.09,55,10,1.05,84.825,84.865,84.111,0.75,1550851,1952413,-20.57,4999.19,-3,19.27,4.39,259.42,21939.67,0.80,VV COMPOSITE,VV COMPOSITE
