Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,78.58,-0.08,-0.10,78.58,1.00,1.00,1.59,1.26,B,70.69,0,0.00,0.00,999.99,0.00,0.48,0.61,58,13,0.90,76.75,79.10,76.55,2.55,57593256,53212125,+8.23,0.00,0,0.00,0.00,491.05,38586.71,1.35,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,741.10,-0.11,-0.01,741.10,1.00,1.00,1.25,1.10,B,686.80,0,0.00,0.00,999.99,0.00,3.09,0.42,58,14,0.90,735.289,742.66,734.62,8.04,27956148,35238707,-20.67,0.00,0,0.00,0.00,667.10,494387.78,1.29,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,83.404,-0.217,-0.26,79.05,0.92,0.84,0.91,0.92,H,80.46,6,0.88,1.05,94.78,0.07,0.90,1.08,56,9,1.06,83.443,83.582,83.079,0.50,1577575,1549093,+1.84,5111.94,-2,20.03,4.16,255.26,21289.70,0.77,VV COMPOSITE,VV COMPOSITE
