Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,74.47,+2.44,+3.39,74.47,1.00,1.00,1.30,1.12,H,70.52,0,0.00,0.00,999.99,0.00,0.38,0.51,58,16,0.92,73.66,74.665,72.52,2.15,58991596,69899099,-15.60,0.00,0,0.00,0.00,502.65,37432.35,1.34,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,723.03,+8.38,+1.17,723.03,1.00,1.00,1.16,1.06,H,677.77,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,720.15,723.63,716.51,7.12,30537674,44099085,-30.75,0.00,0,0.00,0.00,662.50,479007.39,1.27,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.461,+0.742,+0.87,78.52,0.91,0.85,0.98,0.94,H,80.77,5,0.70,0.81,123.52,0.05,0.91,1.05,56,10,1.05,86.242,86.474,86.078,0.40,1620098,1879884,-13.82,5054.64,-3,19.83,4.36,254.88,22037.18,0.79,VV COMPOSITE,VV COMPOSITE
