Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
Invesco QQQ Trust Series 1,QQQ,xO,713.44,+2.51,+0.35,713.44,1.00,1.00,1.11,1.04,H,679.30,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,715.23,715.674,709.20,6.47,33084596,40192550,-17.68,0.00,0,0.00,0.00,683.15,487386.56,1.29,ETFs (US\LargeCap),ETFs
ProShares UltraPro QQQ,TQQQ,xO,71.17,+0.69,+0.98,71.17,1.00,1.00,1.05,1.02,H,69.87,0,0.00,0.00,999.99,0.00,0.38,0.53,58,16,0.92,71.70,71.83,69.91,1.92,47278064,64171330,-26.33,0.00,0,0.00,0.00,500.85,35645.49,1.38,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,86.316,+0.581,+0.68,80.25,0.91,0.85,0.97,0.94,H,81.35,5,0.73,0.85,118.24,0.05,0.91,1.05,56,10,1.05,86.139,86.359,86.04,0.32,1424617,1761688,-19.13,5121.15,-2,20.01,4.31,255.98,22095.17,0.81,VV COMPOSITE,VV COMPOSITE
