Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,74.32,-1.02,-1.35,74.32,1.00,1.00,1.83,1.38,B,59.54,0,0.00,0.00,999.99,0.00,0.32,0.43,58,18,0.93,76.13,76.271,72.10,4.17,85923104,90557243,-5.12,0.00,0,0.00,0.00,466.95,34703.72,1.62,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,705.88,-3.05,-0.43,705.88,1.00,1.00,1.44,1.19,B,630.64,0,0.00,0.00,999.99,0.00,2.81,0.40,58,13,0.89,711.54,712.07,698.85,13.22,49308376,51241609,-3.77,0.00,0,0.00,0.00,661.45,466904.34,1.40,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,81.542,-0.088,-0.11,74.00,0.91,0.85,0.97,0.94,H,76.50,5,0.66,0.81,123.55,0.05,0.94,1.15,55,10,1.06,81.795,81.958,81.117,0.84,2036214,1840571,+10.63,5067.00,-2,19.46,4.19,260.37,21231.09,0.86,VV COMPOSITE,VV COMPOSITE
