Date,Adj Close,Close,High,Low,Open,Volume
2026-07-07,107.87999725341797,107.87999725341797,108.33999633789062,107.7699966430664,108.29000091552734,32025000
2026-07-08,107.66999816894531,107.66999816894531,107.75,107.38999938964844,107.68000030517578,31080600
2026-07-09,107.70999908447266,107.70999908447266,108.01000213623047,107.63999938964844,107.70999908447266,24612700
2026-07-10,107.45999908447266,107.45999908447266,107.72000122070312,107.31999969482422,107.72000122070312,34114000
2026-07-13,106.95999908447266,106.95999908447266,107.42500305175781,106.94000244140625,107.3499984741211,27716231
