Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,85.22,-1.34,-1.55,85.22,1.00,1.00,1.91,1.42,B,67.09,0,0.00,0.00,999.99,0.00,0.32,0.38,58,18,0.93,83.47,86.245,82.475,3.77,57646128,78127344,-26.22,0.00,0,0.00,0.00,467.65,39853.13,1.63,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,740.61,-3.60,-0.48,740.61,1.00,1.00,1.54,1.23,B,660.21,0,0.00,0.00,999.99,0.00,2.81,0.38,58,13,0.89,735.48,743.499,732.62,10.88,38919640,43773869,-11.09,0.00,0,0.00,0.00,662.35,490543.01,1.40,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,84.863,+0.45,+0.53,75.81,0.90,0.85,1.02,0.96,H,78.23,5,0.69,0.81,122.99,0.05,0.94,1.11,55,10,1.06,84.902,84.902,84.863,0.04,1824323,1821405,+0.16,5008.01,-3,19.42,4.37,257.88,21884.47,0.84,VV COMPOSITE,VV COMPOSITE
