Date,Adj Close,Close,High,Low,Open,Volume
2026-06-16,4.427999973297119,4.427999973297119,4.459000110626221,4.420000076293945,4.442999839782715,0
2026-06-17,4.4629998207092285,4.4629998207092285,4.479000091552734,4.426000118255615,4.442999839782715,0
2026-06-18,4.451000213623047,4.451000213623047,4.453000068664551,4.420000076293945,4.453000068664551,0
2026-06-23,4.493000030517578,4.493000030517578,4.497000217437744,4.4770002365112305,4.486999988555908,0
