Company,Symbol,Exch,Price,$Change,%PRC,Value,RV,RS,RT,VST,REC,Stop,GRT,EPS,EY,P/E,GPE,DIV,DY,DS,DG,YSG,Open,High,Low,Range,Volume,AvgVol,%Vol,Sales(M),Sales GRT,SPS,P/S,Shares(M),Mkt Cap($M),CI,Industry,Sector
ProShares UltraPro QQQ,TQQQ,xO,77.03,+0.69,+0.90,77.03,1.00,1.00,1.43,1.18,B,71.43,0,0.00,0.00,999.99,0.00,0.38,0.49,58,16,0.92,75.529,77.32,74.33,2.99,45246232,71967172,-37.13,0.00,0,0.00,0.00,484.15,37294.07,1.52,ETFs (US\LargeCap),ETFs
Invesco QQQ Trust Series 1,QQQ,xO,725.51,+2.23,+0.31,725.51,1.00,1.00,1.24,1.10,B,676.78,0,0.00,0.00,999.99,0.00,3.03,0.42,58,13,0.90,720.70,726.39,717.00,9.39,25289644,43214698,-41.48,0.00,0,0.00,0.00,670.75,486635.84,1.33,ETFs (US\LargeCap),ETFs
VV Composite,VVC,TE,85.057,+0.004,0.00,76.43,0.91,0.85,0.93,0.93,H,80.21,5,0.69,0.81,123.27,0.05,0.93,1.09,55,10,1.05,85.128,85.154,84.668,0.49,1411042,1958800,-27.96,5000.43,-3,19.20,4.43,260.39,22147.99,0.80,VV COMPOSITE,VV COMPOSITE
